Data,Local,Modalidade de Venda,Preço,Produto
2023-02-14,Manaus,LPA,3.986,Diesel S10
2023-02-15,Manaus,LPA,3.986,Diesel S10
2023-02-16,Manaus,LPA,4.1561,Diesel S10
2023-02-17,Manaus,LPA,4.1561,Diesel S10
2023-02-18,Manaus,LPA,4.1561,Diesel S10
2023-02-19,Manaus,LPA,4.1561,Diesel S10
2023-02-20,Manaus,LPA,4.1561,Diesel S10
2023-02-21,Manaus,LPA,4.1561,Diesel S10
2023-02-22,Manaus,LPA,4.1561,Diesel S10
2023-02-23,Manaus,LPA,4.0228,Diesel S10
2023-02-24,Manaus,LPA,4.0228,Diesel S10
2023-02-25,Manaus,LPA,4.0228,Diesel S10
2023-02-26,Manaus,LPA,4.0228,Diesel S10
2023-02-27,Manaus,LPA,4.0228,Diesel S10
2023-02-28,Manaus,LPA,4.0228,Diesel S10
2023-03-01,Manaus,LPA,4.0228,Diesel S10
2023-03-02,Manaus,LPA,3.9351,Diesel S10
2023-03-03,Manaus,LPA,3.9351,Diesel S10
2023-03-04,Manaus,LPA,3.9351,Diesel S10
2023-03-05,Manaus,LPA,3.9351,Diesel S10
2023-03-06,Manaus,LPA,3.9351,Diesel S10
2023-03-07,Manaus,LPA,3.9351,Diesel S10
2023-03-08,Manaus,LPA,3.9351,Diesel S10
2023-03-09,Manaus,LPA,4.1124,Diesel S10
2023-03-10,Manaus,LPA,4.1124,Diesel S10
2023-03-11,Manaus,LPA,4.1124,Diesel S10
2023-03-12,Manaus,LPA,4.1124,Diesel S10
2023-03-13,Manaus,LPA,4.1124,Diesel S10
2023-03-14,Manaus,LPA,4.1124,Diesel S10
2023-03-15,Manaus,LPA,4.1124,Diesel S10
2023-03-16,Manaus,LPA,3.9619,Diesel S10
2023-03-17,Manaus,LPA,3.9619,Diesel S10
2023-03-18,Manaus,LPA,3.9619,Diesel S10
2023-03-19,Manaus,LPA,3.9619,Diesel S10
2023-03-20,Manaus,LPA,3.9619,Diesel S10
2023-03-21,Manaus,LPA,3.9619,Diesel S10
2023-03-22,Manaus,LPA,3.9619,Diesel S10
2023-03-23,Manaus,LPA,3.8238,Diesel S10
2023-03-24,Manaus,LPA,3.8238,Diesel S10
2023-03-25,Manaus,LPA,3.8238,Diesel S10
2023-03-26,Manaus,LPA,3.8238,Diesel S10
2023-03-27,Manaus,LPA,3.8238,Diesel S10
2023-03-28,Manaus,LPA,3.8238,Diesel S10
2023-03-29,Manaus,LPA,3.8238,Diesel S10
2023-03-30,Manaus,LPA,3.8679,Diesel S10
2023-03-31,Manaus,LPA,3.8679,Diesel S10
2023-04-01,Manaus,LPA,3.8679,Diesel S10
2023-04-02,Manaus,LPA,3.8679,Diesel S10
2023-04-03,Manaus,LPA,3.8679,Diesel S10
2023-04-04,Manaus,LPA,3.8679,Diesel S10
2023-04-05,Manaus,LPA,3.8679,Diesel S10
2023-04-06,Manaus,LPA,3.7659,Diesel S10
2023-04-07,Manaus,LPA,3.7659,Diesel S10
2023-04-08,Manaus,LPA,3.7659,Diesel S10
2023-04-09,Manaus,LPA,3.7659,Diesel S10
2023-04-10,Manaus,LPA,3.7659,Diesel S10
2023-04-11,Manaus,LPA,3.7659,Diesel S10
2023-04-12,Manaus,LPA,3.7659,Diesel S10
2023-04-13,Manaus,LPA,3.7512,Diesel S10
2023-04-14,Manaus,LPA,3.7512,Diesel S10
2023-04-15,Manaus,LPA,3.7512,Diesel S10
2023-04-16,Manaus,LPA,3.7512,Diesel S10
2023-04-17,Manaus,LPA,3.7512,Diesel S10
2023-04-18,Manaus,LPA,3.7512,Diesel S10
2023-04-19,Manaus,LPA,3.7512,Diesel S10
2023-04-20,Manaus,LPA,3.6231,Diesel S10
2023-04-21,Manaus,LPA,3.6231,Diesel S10
2023-04-22,Manaus,LPA,3.6231,Diesel S10
